id,date,item_name,items_viewed,items_added_to_cart,items_purchased,item_revenue,created_at
3716,2026-02-03,Suplemento Integral,0,0,1,110.00,2026-03-13 11:33:29.894694+00
3609,2026-02-04,Amostra para Gatos - 50g / Compra única,64,29,0,0.00,2026-03-13 11:33:29.894694+00
3614,2026-02-04,Comida de Dragão - Original® - 90g / Compra única,56,15,0,0.00,2026-03-13 11:33:29.894694+00
3620,2026-02-04,Amostra para Cães - 50g / Compra única,33,25,0,0.00,2026-03-13 11:33:29.894694+00
3628,2026-02-04,Suplemento Concentrado - 200g / Compra única,16,0,0,0.00,2026-03-13 11:33:29.894694+00
3636,2026-02-04,Mordida de Dragão - Legumes - 180g / Compra única,11,1,0,0.00,2026-03-13 11:33:29.894694+00
3640,2026-02-04,Mordida de Dragão - Spirulina - 180g / Compra única,10,0,0,0.00,2026-03-13 11:33:29.894694+00
3641,2026-02-04,Suplemento Integral - 180g / Compra única,10,0,0,0.00,2026-03-13 11:33:29.894694+00
3651,2026-02-04,Grub - Répteis & Anfíbios - 120g / Compra única,6,0,0,0.00,2026-03-13 11:33:29.894694+00
3652,2026-02-04,Suplemento para Gatos - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:29.894694+00
3662,2026-02-04,Kit Completo Comida de Dragão - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:29.894694+00
3668,2026-02-04,Kit Comida de Dragão - Original - 270g / Compra única,3,1,0,0.00,2026-03-13 11:33:29.894694+00
3717,2026-02-04,Amostra para Cães,0,0,2,0.02,2026-03-13 11:33:29.894694+00
3718,2026-02-04,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,8,0,0.00,2026-03-13 11:33:29.894694+00
3719,2026-02-04,Amostra para Gatos,0,0,9,0.09,2026-03-13 11:33:29.894694+00
3720,2026-02-04,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:29.894694+00
3721,2026-02-04,Comida de Dragão - Original® - 90g / Compra única - 90g / Compra única,0,2,0,0.00,2026-03-13 11:33:29.894694+00
3798,2026-02-05,Amostra para Cães,0,0,1,0.01,2026-03-13 11:33:30.785012+00
3723,2026-02-05,Comida de Dragão - Original® - 90g / Compra única,52,5,0,0.00,2026-03-13 11:33:30.785012+00
3739,2026-02-05,Amostra para Gatos - 50g / Compra única,19,9,0,0.00,2026-03-13 11:33:30.785012+00
3743,2026-02-05,Amostra para Cães - 50g / Compra única,15,10,0,0.00,2026-03-13 11:33:30.785012+00
3745,2026-02-05,Mordida de Dragão - Legumes - 180g / Compra única,12,0,0,0.00,2026-03-13 11:33:30.785012+00
3746,2026-02-05,Mordida de Dragão - Spirulina - 180g / Compra única,12,0,0,0.00,2026-03-13 11:33:30.785012+00
3753,2026-02-05,Suplemento Concentrado - 200g / Compra única,9,1,0,0.00,2026-03-13 11:33:30.785012+00
3763,2026-02-05,Suplemento para Gatos - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:30.785012+00
3777,2026-02-05,Suplemento Integral - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:30.785012+00
3783,2026-02-05,Grub - Répteis & Anfíbios - 120g / Compra única,2,0,0,0.00,2026-03-13 11:33:30.785012+00
3784,2026-02-05,Kit Comida de Dragão - Original - 270g / Compra única,2,1,0,0.00,2026-03-13 11:33:30.785012+00
3788,2026-02-05,Kit Completo Comida de Dragão - 180g / Compra única,1,1,0,0.00,2026-03-13 11:33:30.785012+00
3799,2026-02-05,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3800,2026-02-05,Amostra para Gatos,0,0,2,0.02,2026-03-13 11:33:30.785012+00
3801,2026-02-05,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3802,2026-02-05,Comida de Dragão - Original®,0,0,1,38.90,2026-03-13 11:33:30.785012+00
3803,2026-02-05,Comida de Dragão - Original® - 90g / Compra única - 90g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3727,2026-02-06,Comida de Dragão - Original® - 90g / Compra única,40,11,0,0.00,2026-03-13 11:33:30.785012+00
3730,2026-02-06,Amostra para Gatos - 50g / Compra única,36,22,0,0.00,2026-03-13 11:33:30.785012+00
3740,2026-02-06,Amostra para Cães - 50g / Compra única,19,14,0,0.00,2026-03-13 11:33:30.785012+00
3754,2026-02-06,Mordida de Dragão - Legumes - 180g / Compra única,9,0,0,0.00,2026-03-13 11:33:30.785012+00
3755,2026-02-06,Mordida de Dragão - Spirulina - 180g / Compra única,9,5,0,0.00,2026-03-13 11:33:30.785012+00
3761,2026-02-06,Suplemento para Gatos - 180g / Compra única,7,1,0,0.00,2026-03-13 11:33:30.785012+00
3771,2026-02-06,Suplemento Concentrado - 200g / Compra única,4,0,0,0.00,2026-03-13 11:33:30.785012+00
3772,2026-02-06,Suplemento Integral - 180g / Compra única,4,1,0,0.00,2026-03-13 11:33:30.785012+00
3789,2026-02-06,Grub - Répteis & Anfíbios - 120g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3790,2026-02-06,Kit Comida de Dragão - Original - 270g / Compra única,1,2,0,0.00,2026-03-13 11:33:30.785012+00
3791,2026-02-06,Kit Completo Comida de Dragão - 180g / Compra única,1,3,0,0.00,2026-03-13 11:33:30.785012+00
3804,2026-02-06,Amostra para Cães,0,0,2,0.02,2026-03-13 11:33:30.785012+00
3805,2026-02-06,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,3,0,0.00,2026-03-13 11:33:30.785012+00
3806,2026-02-06,Amostra para Gatos,0,0,8,0.08,2026-03-13 11:33:30.785012+00
3807,2026-02-06,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,103,0,0.00,2026-03-13 11:33:30.785012+00
3808,2026-02-06,Comida de Dragão - Original®,0,0,1,38.90,2026-03-13 11:33:30.785012+00
3809,2026-02-06,Comida de Dragão - Original® - 90g / Compra única - 90g / Compra única,0,3,0,0.00,2026-03-13 11:33:30.785012+00
3810,2026-02-06,Kit Completo Comida de Dragão,0,0,3,299.70,2026-03-13 11:33:30.785012+00
3811,2026-02-06,Kit Completo Comida de Dragão - 180g / Compra única - 180g / Compra única,0,1,0,0.00,2026-03-13 11:33:30.785012+00
3812,2026-02-06,Suplemento para Gatos,0,0,1,110.00,2026-03-13 11:33:30.785012+00
3722,2026-02-07,Amostra para Gatos - 50g / Compra única,58,20,0,0.00,2026-03-13 11:33:30.785012+00
3732,2026-02-07,Amostra para Cães - 50g / Compra única,34,20,0,0.00,2026-03-13 11:33:30.785012+00
3735,2026-02-07,Comida de Dragão - Original® - 90g / Compra única,25,6,0,0.00,2026-03-13 11:33:30.785012+00
3747,2026-02-07,Mordida de Dragão - Legumes - 180g / Compra única,12,0,0,0.00,2026-03-13 11:33:30.785012+00
3764,2026-02-07,Mordida de Dragão - Spirulina - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:30.785012+00
3765,2026-02-07,Suplemento Concentrado - 200g / Compra única,5,0,0,0.00,2026-03-13 11:33:30.785012+00
3778,2026-02-07,Suplemento Integral - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:30.785012+00
3785,2026-02-07,Suplemento para Gatos - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:30.785012+00
3792,2026-02-07,Grub - Répteis & Anfíbios - 120g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3793,2026-02-07,Kit Completo Comida de Dragão - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3813,2026-02-07,Amostra para Cães,0,0,4,0.04,2026-03-13 11:33:30.785012+00
3814,2026-02-07,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3815,2026-02-07,Amostra para Gatos,0,0,7,0.07,2026-03-13 11:33:30.785012+00
3816,2026-02-07,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3817,2026-02-07,Comida de Dragão - Original®,0,0,6,233.40,2026-03-13 11:33:30.785012+00
3818,2026-02-07,Kit Comida de Dragão - Original,0,0,1,99.90,2026-03-13 11:33:30.785012+00
3725,2026-02-08,Amostra para Cães - 50g / Compra única,42,20,0,0.00,2026-03-13 11:33:30.785012+00
3728,2026-02-08,Amostra para Gatos - 50g / Compra única,39,12,0,0.00,2026-03-13 11:33:30.785012+00
3729,2026-02-08,Comida de Dragão - Original® - 90g / Compra única,37,7,0,0.00,2026-03-13 11:33:30.785012+00
3759,2026-02-08,Mordida de Dragão - Legumes - 180g / Compra única,8,4,0,0.00,2026-03-13 11:33:30.785012+00
3766,2026-02-08,Mordida de Dragão - Spirulina - 180g / Compra única,5,3,0,0.00,2026-03-13 11:33:30.785012+00
3767,2026-02-08,Suplemento Integral - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:30.785012+00
3773,2026-02-08,Kit Completo Comida de Dragão - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:30.785012+00
3774,2026-02-08,Suplemento para Gatos - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:30.785012+00
3779,2026-02-08,Suplemento Concentrado - 200g / Compra única,3,0,0,0.00,2026-03-13 11:33:30.785012+00
3786,2026-02-08,Grub - Répteis & Anfíbios - 120g / Compra única,2,0,0,0.00,2026-03-13 11:33:30.785012+00
3794,2026-02-08,Kit Comida de Dragão - Original - 270g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3819,2026-02-08,Amostra para Cães,0,0,5,0.05,2026-03-13 11:33:30.785012+00
3820,2026-02-08,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,39,0,0.00,2026-03-13 11:33:30.785012+00
3821,2026-02-08,Amostra para Gatos,0,0,1,0.01,2026-03-13 11:33:30.785012+00
3822,2026-02-08,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,1,0,0.00,2026-03-13 11:33:30.785012+00
3823,2026-02-08,Comida de Dragão - Original®,0,0,3,116.70,2026-03-13 11:33:30.785012+00
3824,2026-02-08,Kit Comida de Dragão - Original - 270g / Compra única - 270g / Compra única,0,3,0,0.00,2026-03-13 11:33:30.785012+00
3825,2026-02-08,Mordida de Dragão - Spirulina - 180g / Compra única - 180g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3733,2026-02-09,Comida de Dragão - Original® - 90g / Compra única,30,3,0,0.00,2026-03-13 11:33:30.785012+00
3737,2026-02-09,Amostra para Gatos - 50g / Compra única,22,11,0,0.00,2026-03-13 11:33:30.785012+00
3741,2026-02-09,Amostra para Cães - 50g / Compra única,18,14,0,0.00,2026-03-13 11:33:30.785012+00
3768,2026-02-09,Grub - Répteis & Anfíbios - 120g / Compra única,5,0,0,0.00,2026-03-13 11:33:30.785012+00
3769,2026-02-09,Kit Completo Comida de Dragão - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:30.785012+00
3770,2026-02-09,Suplemento Integral - 180g / Compra única,5,3,0,0.00,2026-03-13 11:33:30.785012+00
3775,2026-02-09,Kit Comida de Dragão - Original - 270g / Compra única,4,1,0,0.00,2026-03-13 11:33:30.785012+00
3780,2026-02-09,Mordida de Dragão - Spirulina - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:30.785012+00
3787,2026-02-09,Mordida de Dragão - Legumes - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:30.785012+00
3795,2026-02-09,Suplemento Concentrado - 200g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3796,2026-02-09,Suplemento para Gatos - 180g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3826,2026-02-09,Amostra para Cães,0,0,2,0.02,2026-03-13 11:33:30.785012+00
3827,2026-02-09,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3828,2026-02-09,Amostra para Gatos,0,0,2,0.02,2026-03-13 11:33:30.785012+00
3829,2026-02-09,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,4,0,0.00,2026-03-13 11:33:30.785012+00
3830,2026-02-09,Kit Comida de Dragão - Original,0,0,1,99.90,2026-03-13 11:33:30.785012+00
3724,2026-02-10,Comida de Dragão - Original® - 90g / Compra única,45,25,0,0.00,2026-03-13 11:33:30.785012+00
3731,2026-02-10,Amostra para Gatos - 50g / Compra única,36,20,0,0.00,2026-03-13 11:33:30.785012+00
3734,2026-02-10,Amostra para Cães - 50g / Compra única,26,17,0,0.00,2026-03-13 11:33:30.785012+00
3749,2026-02-10,Suplemento Integral - 180g / Compra única,11,3,0,0.00,2026-03-13 11:33:30.785012+00
3750,2026-02-10,Mordida de Dragão - Legumes - 180g / Compra única,10,0,0,0.00,2026-03-13 11:33:30.785012+00
3751,2026-02-10,Mordida de Dragão - Spirulina - 180g / Compra única,10,0,0,0.00,2026-03-13 11:33:30.785012+00
3756,2026-02-10,Grub - Répteis & Anfíbios - 120g / Compra única,9,0,0,0.00,2026-03-13 11:33:30.785012+00
3757,2026-02-10,Suplemento Concentrado - 200g / Compra única,9,0,0,0.00,2026-03-13 11:33:30.785012+00
3762,2026-02-10,Suplemento para Gatos - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:30.785012+00
3781,2026-02-10,Kit Comida de Dragão - Original - 270g / Compra única,3,1,0,0.00,2026-03-13 11:33:30.785012+00
3782,2026-02-10,Kit Completo Comida de Dragão - 180g / Compra única,3,3,0,0.00,2026-03-13 11:33:30.785012+00
3831,2026-02-10,Amostra para Cães,0,0,3,0.03,2026-03-13 11:33:30.785012+00
3832,2026-02-10,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,4,0,0.00,2026-03-13 11:33:30.785012+00
3833,2026-02-10,Amostra para Gatos,0,0,4,0.04,2026-03-13 11:33:30.785012+00
3834,2026-02-10,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,17,0,0.00,2026-03-13 11:33:30.785012+00
3835,2026-02-10,Comida de Dragão - Original®,0,0,4,155.60,2026-03-13 11:33:30.785012+00
3836,2026-02-10,Comida de Dragão - Original® - 90g / Compra única - 90g / Compra única,0,6,0,0.00,2026-03-13 11:33:30.785012+00
3837,2026-02-10,Kit Comida de Dragão - Original,0,0,1,99.90,2026-03-13 11:33:30.785012+00
3838,2026-02-10,Mordida de Dragão - Spirulina,0,0,1,38.90,2026-03-13 11:33:30.785012+00
3839,2026-02-10,Suplemento Integral,0,0,2,220.00,2026-03-13 11:33:30.785012+00
3726,2026-02-11,Comida de Dragão - Original® - 90g / Compra única,41,14,0,0.00,2026-03-13 11:33:30.785012+00
3736,2026-02-11,Amostra para Gatos - 50g / Compra única,24,11,0,0.00,2026-03-13 11:33:30.785012+00
3738,2026-02-11,Amostra para Cães - 50g / Compra única,21,11,0,0.00,2026-03-13 11:33:30.785012+00
3742,2026-02-11,Mordida de Dragão - Spirulina - 180g / Compra única,16,1,0,0.00,2026-03-13 11:33:30.785012+00
3744,2026-02-11,Suplemento para Gatos - 180g / Compra única,14,1,0,0.00,2026-03-13 11:33:30.785012+00
3748,2026-02-11,Mordida de Dragão - Legumes - 180g / Compra única,12,1,0,0.00,2026-03-13 11:33:30.785012+00
3752,2026-02-11,Grub - Répteis & Anfíbios - 120g / Compra única,10,1,0,0.00,2026-03-13 11:33:30.785012+00
3758,2026-02-11,Suplemento Concentrado - 200g / Compra única,9,2,0,0.00,2026-03-13 11:33:30.785012+00
3760,2026-02-11,Suplemento Integral - 180g / Compra única,8,0,0,0.00,2026-03-13 11:33:30.785012+00
3776,2026-02-11,Kit Completo Comida de Dragão - 180g / Compra única,4,4,0,0.00,2026-03-13 11:33:30.785012+00
3797,2026-02-11,Kit Comida de Dragão - Original - 270g / Compra única,1,0,0,0.00,2026-03-13 11:33:30.785012+00
3840,2026-02-11,Amostra para Cães,0,0,2,0.02,2026-03-13 11:33:30.785012+00
3841,2026-02-11,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,4,0,0.00,2026-03-13 11:33:30.785012+00
3842,2026-02-11,Amostra para Gatos,0,0,4,0.04,2026-03-13 11:33:30.785012+00
3843,2026-02-11,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3844,2026-02-11,Comida de Dragão - Original®,0,0,1,38.90,2026-03-13 11:33:30.785012+00
3845,2026-02-11,Comida de Dragão - Original® - 90g / Compra única - 90g / Compra única,0,2,0,0.00,2026-03-13 11:33:30.785012+00
3846,2026-02-11,Kit Completo Comida de Dragão,0,0,2,199.80,2026-03-13 11:33:30.785012+00
3847,2026-02-11,Kit Completo Comida de Dragão - 180g / Compra única - 180g / Compra única,0,1,0,0.00,2026-03-13 11:33:30.785012+00
3848,2026-02-11,Suplemento Concentrado,0,0,2,220.00,2026-03-13 11:33:30.785012+00
3849,2026-02-11,Suplemento para Gatos,0,0,1,110.00,2026-03-13 11:33:30.785012+00
3869,2026-02-12,Mordida de Dragão - Legumes - 180g / Compra única,17,0,0,0.00,2026-03-13 11:33:31.980598+00
3881,2026-02-12,Suplemento Integral - 180g / Compra única,9,0,0,0.00,2026-03-13 11:33:31.980598+00
3931,2026-02-12,Suplemento Concentrado,0,0,3,330.00,2026-03-13 11:33:31.980598+00
3850,2026-02-12,Comida de Dragão - Original® - 90g / Compra única,45,15,0,0.00,2026-03-13 11:33:31.980598+00
3856,2026-02-12,Amostra para Gatos - 50g / Compra única,34,17,0,0.00,2026-03-13 11:33:31.980598+00
3857,2026-02-12,Amostra para Cães - 50g / Compra única,31,13,0,0.00,2026-03-13 11:33:31.980598+00
3885,2026-02-12,Suplemento Concentrado - 200g / Compra única,8,0,0,0.00,2026-03-13 11:33:31.980598+00
3893,2026-02-12,Mordida de Dragão - Spirulina - 180g / Compra única,7,0,0,0.00,2026-03-13 11:33:31.980598+00
3897,2026-02-12,Grub - Répteis & Anfíbios - 120g / Compra única,6,0,0,0.00,2026-03-13 11:33:31.980598+00
3898,2026-02-12,Suplemento para Gatos - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:31.980598+00
3910,2026-02-12,Kit Completo Comida de Dragão - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:31.980598+00
3924,2026-02-12,Amostra para Cães,0,0,3,0.03,2026-03-13 11:33:31.980598+00
3925,2026-02-12,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,1,0,0.00,2026-03-13 11:33:31.980598+00
3926,2026-02-12,Amostra para Gatos,0,0,2,0.02,2026-03-13 11:33:31.980598+00
3927,2026-02-12,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,2,0,0.00,2026-03-13 11:33:31.980598+00
3928,2026-02-12,Comida de Dragão - Original®,0,0,9,350.10,2026-03-13 11:33:31.980598+00
3929,2026-02-12,Kit Comida de Dragão - Original,0,0,1,99.90,2026-03-13 11:33:31.980598+00
3930,2026-02-12,Kit Comida de Dragão - Original - 270g / Compra única,0,2,0,0.00,2026-03-13 11:33:31.980598+00
3866,2026-02-13,Amostra para Cães - 50g / Compra única,20,9,0,0.00,2026-03-13 11:33:31.980598+00
3870,2026-02-13,Mordida de Dragão - Legumes - 180g / Compra única,17,3,0,0.00,2026-03-13 11:33:31.980598+00
3873,2026-02-13,Amostra para Gatos - 50g / Compra única,16,11,0,0.00,2026-03-13 11:33:31.980598+00
3874,2026-02-13,Mordida de Dragão - Spirulina - 180g / Compra única,16,1,0,0.00,2026-03-13 11:33:31.980598+00
3852,2026-02-13,Comida de Dragão - Original® - 90g / Compra única,42,2,0,0.00,2026-03-13 11:33:31.980598+00
3886,2026-02-13,Grub - Répteis & Anfíbios - 120g / Compra única,8,0,0,0.00,2026-03-13 11:33:31.980598+00
3894,2026-02-13,Suplemento Concentrado - 200g / Compra única,7,0,0,0.00,2026-03-13 11:33:31.980598+00
3905,2026-02-13,Suplemento para Gatos - 180g / Compra única,4,2,0,0.00,2026-03-13 11:33:31.980598+00
3913,2026-02-13,Kit Comida de Dragão - Original - 270g / Compra única,2,1,0,0.00,2026-03-13 11:33:31.980598+00
3914,2026-02-13,Suplemento Integral - 180g / Compra única,2,0,0,0.00,2026-03-13 11:33:31.980598+00
3917,2026-02-13,Kit Completo Comida de Dragão - 180g / Compra única,1,1,0,0.00,2026-03-13 11:33:31.980598+00
3932,2026-02-13,Amostra para Cães,0,0,2,0.02,2026-03-13 11:33:31.980598+00
3933,2026-02-13,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,4,0,0.00,2026-03-13 11:33:31.980598+00
3934,2026-02-13,Amostra para Gatos,0,0,4,0.04,2026-03-13 11:33:31.980598+00
3935,2026-02-13,Comida de Dragão - Original®,0,0,1,38.90,2026-03-13 11:33:31.980598+00
3862,2026-02-14,Amostra para Cães - 50g / Compra única,23,15,0,0.00,2026-03-13 11:33:31.980598+00
3871,2026-02-14,Amostra para Gatos - 50g / Compra única,17,13,0,0.00,2026-03-13 11:33:31.980598+00
3882,2026-02-14,Mordida de Dragão - Spirulina - 180g / Compra única,9,2,0,0.00,2026-03-13 11:33:31.980598+00
3853,2026-02-14,Comida de Dragão - Original® - 90g / Compra única,40,3,0,0.00,2026-03-13 11:33:31.980598+00
3887,2026-02-14,Mordida de Dragão - Legumes - 180g / Compra única,8,1,0,0.00,2026-03-13 11:33:31.980598+00
3888,2026-02-14,Suplemento para Gatos - 180g / Compra única,8,0,0,0.00,2026-03-13 11:33:31.980598+00
3900,2026-02-14,Grub - Répteis & Anfíbios - 120g / Compra única,5,1,0,0.00,2026-03-13 11:33:31.980598+00
3906,2026-02-14,Suplemento Integral - 180g / Compra única,4,0,0,0.00,2026-03-13 11:33:31.980598+00
3911,2026-02-14,Suplemento Concentrado - 200g / Compra única,3,0,0,0.00,2026-03-13 11:33:31.980598+00
3918,2026-02-14,Kit Comida de Dragão - Original - 270g / Compra única,1,1,0,0.00,2026-03-13 11:33:31.980598+00
3936,2026-02-14,Amostra para Cães,0,0,4,0.04,2026-03-13 11:33:31.980598+00
3937,2026-02-14,Amostra para Cães - 50g / Compra única - 50g / Compra única,0,3,0,0.00,2026-03-13 11:33:31.980598+00
3938,2026-02-14,Amostra para Gatos,0,0,4,0.04,2026-03-13 11:33:31.980598+00
3939,2026-02-14,Amostra para Gatos - 50g / Compra única - 50g / Compra única,0,1,0,0.00,2026-03-13 11:33:31.980598+00
3940,2026-02-14,Comida de Dragão - Original®,0,0,1,38.90,2026-03-13 11:33:31.980598+00
3941,2026-02-14,Grub - Répteis & Anfíbios,0,0,1,110.00,2026-03-13 11:33:31.980598+00
3942,2026-02-14,Kit Completo Comida de Dragão,0,0,1,99.90,2026-03-13 11:33:31.980598+00
3943,2026-02-14,Kit Completo Comida de Dragão - 180g / Compra única,0,1,0,0.00,2026-03-13 11:33:31.980598+00
3944,2026-02-14,Mordida de Dragão - Legumes,0,0,1,38.90,2026-03-13 11:33:31.980598+00
3945,2026-02-14,Mordida de Dragão - Legumes - 180g / Compra única - 180g / Compra única,0,1,0,0.00,2026-03-13 11:33:31.980598+00
