id,date,dimension_type,dimension_value,sessions,users,new_users,bounce_rate,avg_session_duration,transactions,created_at,pages_per_session
19590,2025-10-12,landing_page,/checkouts/cn/hWN3zm7gHWuAGnSDu0kBXBas/pt-br,1,1,0,0.00,1.77,0,2026-03-13 11:33:14.342261+00,0
19591,2025-10-12,landing_page,/products/suplemento-integral-para-caes,1,1,1,0.00,6.56,0,2026-03-13 11:33:14.342261+00,0
18844,2025-10-12,city,Belo Horizonte,16,15,16,0.19,13.44,0,2026-03-13 11:33:14.342261+00,0
18851,2025-10-12,city,Curitiba,13,13,13,0.23,23.21,0,2026-03-13 11:33:14.342261+00,0
18852,2025-10-12,city,Porto Alegre,13,13,12,0.15,73.89,1,2026-03-13 11:33:14.342261+00,0
18803,2025-10-13,device,mobile,352,330,313,0.28,92.84,8,2026-03-13 11:33:14.342261+00,0
18810,2025-10-13,device,desktop,53,45,31,0.36,297.87,2,2026-03-13 11:33:14.342261+00,0
18820,2025-10-13,city,Sao Paulo,94,89,81,0.28,81.96,2,2026-03-13 11:33:14.342261+00,0
18828,2025-10-13,city,Rio de Janeiro,35,32,28,0.31,82.80,0,2026-03-13 11:33:14.342261+00,0
18836,2025-10-13,city,(not set),19,17,16,0.63,19.10,0,2026-03-13 11:33:14.342261+00,0
18837,2025-10-13,city,Curitiba,19,17,15,0.16,179.66,2,2026-03-13 11:33:14.342261+00,0
18860,2025-10-13,city,Guarulhos,10,10,8,0.30,268.72,1,2026-03-13 11:33:14.342261+00,0
18864,2025-10-13,city,Santo Andre,9,8,8,0.22,120.10,0,2026-03-13 11:33:14.342261+00,0
18875,2025-10-13,city,Florianopolis,7,7,7,0.57,18.03,0,2026-03-13 11:33:14.342261+00,0
18883,2025-10-13,city,Vitoria,6,6,5,0.17,30.17,0,2026-03-13 11:33:14.342261+00,0
18892,2025-10-13,city,Canoas,5,5,5,0.40,55.31,0,2026-03-13 11:33:14.342261+00,0
18909,2025-10-13,city,Catanduva,4,4,4,0.25,78.33,0,2026-03-13 11:33:14.342261+00,0
18910,2025-10-13,city,Ipatinga,4,4,4,0.25,31.74,0,2026-03-13 11:33:14.342261+00,0
18911,2025-10-13,city,Maringa,4,3,3,0.00,902.31,0,2026-03-13 11:33:14.342261+00,0
18912,2025-10-13,city,Marituba,4,3,3,0.25,4.46,0,2026-03-13 11:33:14.342261+00,0
18913,2025-10-13,city,Rio das Ostras,4,4,3,0.25,6.57,0,2026-03-13 11:33:14.342261+00,0
18954,2025-10-13,city,Americana,3,2,3,0.33,36.03,0,2026-03-13 11:33:14.342261+00,0
18955,2025-10-13,city,Itatiba,3,2,2,0.67,13.37,0,2026-03-13 11:33:14.342261+00,0
18956,2025-10-13,city,Macae,3,3,3,0.33,5.62,0,2026-03-13 11:33:14.342261+00,0
18957,2025-10-13,city,Presidente Prudente,3,3,2,0.33,68.22,0,2026-03-13 11:33:14.342261+00,0
18958,2025-10-13,city,Ribeirao Pires,3,2,1,0.00,453.74,1,2026-03-13 11:33:14.342261+00,0
18959,2025-10-13,city,Santos,3,3,2,0.33,50.08,0,2026-03-13 11:33:14.342261+00,0
18960,2025-10-13,city,Sao Bernardo do Campo,3,3,3,0.33,13.63,0,2026-03-13 11:33:14.342261+00,0
18961,2025-10-13,city,Sao Caetano do Sul,3,3,3,0.33,26.73,0,2026-03-13 11:33:14.342261+00,0
18962,2025-10-13,city,Sao Jose do Rio Preto,3,3,2,0.00,9.69,0,2026-03-13 11:33:14.342261+00,0
18963,2025-10-13,city,Sorocaba,3,3,3,0.33,28.23,0,2026-03-13 11:33:14.342261+00,0
19069,2025-10-13,city,Araraquara,2,2,2,0.00,10.57,0,2026-03-13 11:33:14.342261+00,0
19070,2025-10-13,city,Araruama,2,2,2,0.50,632.66,0,2026-03-13 11:33:14.342261+00,0
19071,2025-10-13,city,Araucaria,2,1,1,0.50,19.51,0,2026-03-13 11:33:14.342261+00,0
19072,2025-10-13,city,Barreiras,2,2,2,0.00,7.96,0,2026-03-13 11:33:14.342261+00,0
19073,2025-10-13,city,Belem,2,2,0,0.00,194.01,0,2026-03-13 11:33:14.342261+00,0
19074,2025-10-13,city,Bertioga,2,1,0,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
19075,2025-10-13,city,Blumenau,2,2,2,0.00,5.00,0,2026-03-13 11:33:14.342261+00,0
19076,2025-10-13,city,Campos dos Goytacazes,2,2,1,0.00,537.80,0,2026-03-13 11:33:14.342261+00,0
19077,2025-10-13,city,Coronel Vivida,2,1,0,0.50,611.69,0,2026-03-13 11:33:14.342261+00,0
19078,2025-10-13,city,Duque de Caxias,2,1,0,0.00,5.86,0,2026-03-13 11:33:14.342261+00,0
19079,2025-10-13,city,Fazenda Rio Grande,2,2,2,0.50,4.97,0,2026-03-13 11:33:14.342261+00,0
19080,2025-10-13,city,George Town,2,2,2,1.00,4.97,0,2026-03-13 11:33:14.342261+00,0
19081,2025-10-13,city,Goiania,2,2,2,0.00,24.80,0,2026-03-13 11:33:14.342261+00,0
19082,2025-10-13,city,Itu,2,1,0,0.00,5.61,0,2026-03-13 11:33:14.342261+00,0
19083,2025-10-13,city,Jaragua do Sul,2,1,1,0.00,48.49,0,2026-03-13 11:33:14.342261+00,0
19084,2025-10-13,city,Jundiai,2,2,2,0.00,3.35,0,2026-03-13 11:33:14.342261+00,0
19085,2025-10-13,city,Lages,2,2,2,0.50,4.80,0,2026-03-13 11:33:14.342261+00,0
19086,2025-10-13,city,Mairipora,2,2,2,0.50,4.02,0,2026-03-13 11:33:14.342261+00,0
19087,2025-10-13,city,Mata de Sao Joao,2,2,2,1.00,4.91,0,2026-03-13 11:33:14.342261+00,0
19088,2025-10-13,city,Montes Claros,2,2,2,0.00,103.53,0,2026-03-13 11:33:14.342261+00,0
19089,2025-10-13,city,Osasco,2,2,2,0.50,174.60,0,2026-03-13 11:33:14.342261+00,0
19090,2025-10-13,city,Patrocinio,2,2,2,0.50,4.91,0,2026-03-13 11:33:14.342261+00,0
19092,2025-10-13,city,Pinhais,2,2,2,0.00,389.36,1,2026-03-13 11:33:14.342261+00,0
19093,2025-10-13,city,Piracicaba,2,2,2,1.00,2.51,0,2026-03-13 11:33:14.342261+00,0
19094,2025-10-13,city,Poa,2,2,2,0.00,58.24,0,2026-03-13 11:33:14.342261+00,0
19095,2025-10-13,city,Pocos de Caldas,2,2,2,0.50,4.96,0,2026-03-13 11:33:14.342261+00,0
19096,2025-10-13,city,Santa Luzia,2,2,1,0.00,360.53,0,2026-03-13 11:33:14.342261+00,0
19097,2025-10-13,city,Santana de Parnaiba,2,2,2,0.50,5.12,0,2026-03-13 11:33:14.342261+00,0
19098,2025-10-13,city,Sao Jose,2,2,2,0.50,80.95,0,2026-03-13 11:33:14.342261+00,0
19099,2025-10-13,city,Sao Jose dos Pinhais,2,2,2,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
19100,2025-10-13,city,Sumare,2,2,2,0.00,201.85,0,2026-03-13 11:33:14.342261+00,0
19101,2025-10-13,city,Taubate,2,2,2,0.50,0.07,0,2026-03-13 11:33:14.342261+00,0
19102,2025-10-13,city,Vicosa,2,2,1,0.00,187.82,0,2026-03-13 11:33:14.342261+00,0
19103,2025-10-13,city,Xangri-la,2,2,2,1.00,2.63,0,2026-03-13 11:33:14.342261+00,0
19296,2025-10-13,city,Alfenas,1,1,1,0.00,584.11,0,2026-03-13 11:33:14.342261+00,0
19297,2025-10-13,city,Anchieta,1,1,1,0.00,4.21,0,2026-03-13 11:33:14.342261+00,0
19298,2025-10-13,city,Balsas,1,1,1,0.00,27.57,0,2026-03-13 11:33:14.342261+00,0
19299,2025-10-13,city,Barueri,1,1,1,0.00,50.93,0,2026-03-13 11:33:14.342261+00,0
19300,2025-10-13,city,Botucatu,1,1,1,0.00,6.43,0,2026-03-13 11:33:14.342261+00,0
19301,2025-10-13,city,Brasilia,1,1,0,0.00,85.46,0,2026-03-13 11:33:14.342261+00,0
19302,2025-10-13,city,Camaqua,1,1,1,0.00,0.52,0,2026-03-13 11:33:14.342261+00,0
19303,2025-10-13,city,Caxias do Sul,1,1,1,0.00,118.16,0,2026-03-13 11:33:14.342261+00,0
19304,2025-10-13,city,Contagem,1,1,1,1.00,5.15,0,2026-03-13 11:33:14.342261+00,0
19305,2025-10-13,city,Cotia,1,1,0,0.00,3384.12,0,2026-03-13 11:33:14.342261+00,0
19306,2025-10-13,city,Council Bluffs,1,1,1,0.00,8.65,0,2026-03-13 11:33:14.342261+00,0
19307,2025-10-13,city,Criciuma,1,1,1,0.00,128.40,0,2026-03-13 11:33:14.342261+00,0
19308,2025-10-13,city,Diadema,1,1,1,0.00,1.62,0,2026-03-13 11:33:14.342261+00,0
19309,2025-10-13,city,Eunapolis,1,1,1,0.00,74.37,0,2026-03-13 11:33:14.342261+00,0
19310,2025-10-13,city,Forest City,1,1,1,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
19311,2025-10-13,city,Ibipora,1,1,1,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
19312,2025-10-13,city,Itajuba,1,1,1,0.00,69.66,0,2026-03-13 11:33:14.342261+00,0
19313,2025-10-13,city,Joao Monlevade,1,1,1,0.00,18.63,0,2026-03-13 11:33:14.342261+00,0
19314,2025-10-13,city,Joinville,1,1,1,0.00,228.73,0,2026-03-13 11:33:14.342261+00,0
19315,2025-10-13,city,Juazeiro,1,1,1,0.00,315.37,0,2026-03-13 11:33:14.342261+00,0
19316,2025-10-13,city,Lajeado,1,1,1,0.00,7.07,0,2026-03-13 11:33:14.342261+00,0
19317,2025-10-13,city,Lavras,1,1,1,0.00,5.37,0,2026-03-13 11:33:14.342261+00,0
19318,2025-10-13,city,Lins,1,1,1,0.00,63.79,0,2026-03-13 11:33:14.342261+00,0
19319,2025-10-13,city,Niteroi,1,1,1,0.00,7.44,0,2026-03-13 11:33:14.342261+00,0
19320,2025-10-13,city,Ouro Fino,1,1,1,0.00,6.07,0,2026-03-13 11:33:14.342261+00,0
19321,2025-10-13,city,Paranagua,1,1,1,0.00,600.17,0,2026-03-13 11:33:14.342261+00,0
19322,2025-10-13,city,Penha,1,1,1,0.00,6.64,0,2026-03-13 11:33:14.342261+00,0
19323,2025-10-13,city,Pinhao,1,1,1,0.00,128.80,0,2026-03-13 11:33:14.342261+00,0
19324,2025-10-13,city,Porto Seguro,1,1,0,0.00,1775.28,1,2026-03-13 11:33:14.342261+00,0
19325,2025-10-13,city,Pouso Alegre,1,1,0,0.00,5.89,0,2026-03-13 11:33:14.342261+00,0
19326,2025-10-13,city,Prineville,1,1,1,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
19327,2025-10-13,city,Recife,1,1,1,0.00,69.80,0,2026-03-13 11:33:14.342261+00,0
19328,2025-10-13,city,Ribeirao Preto,1,1,0,0.00,5.76,0,2026-03-13 11:33:14.342261+00,0
19329,2025-10-13,city,Rio Grande,1,1,1,0.00,15.68,0,2026-03-13 11:33:14.342261+00,0
19330,2025-10-13,city,Sabara,1,1,1,0.00,177.53,0,2026-03-13 11:33:14.342261+00,0
19331,2025-10-13,city,Salvador,1,1,1,0.00,34.58,0,2026-03-13 11:33:14.342261+00,0
19332,2025-10-13,city,Santa Maria,1,1,1,0.00,6.72,0,2026-03-13 11:33:14.342261+00,0
19333,2025-10-13,city,Sao Joao del Rei,1,1,1,0.00,24.38,0,2026-03-13 11:33:14.342261+00,0
19334,2025-10-13,city,Seropedica,1,1,1,0.00,84.21,0,2026-03-13 11:33:14.342261+00,0
19335,2025-10-13,city,Teixeira de Freitas,1,1,0,0.00,5.04,0,2026-03-13 11:33:14.342261+00,0
19336,2025-10-13,city,Torres,1,1,1,0.00,169.46,0,2026-03-13 11:33:14.342261+00,0
19337,2025-10-13,city,Uberlandia,1,1,1,0.00,5.20,0,2026-03-13 11:33:14.342261+00,0
19338,2025-10-13,city,Valinhos,1,1,1,0.00,5.24,0,2026-03-13 11:33:14.342261+00,0
19339,2025-10-13,city,Visconde do Rio Branco,1,1,1,0.00,60.38,0,2026-03-13 11:33:14.342261+00,0
19431,2025-10-13,landing_page,/products/comida-de-dragao-original,159,157,140,0.19,63.11,4,2026-03-13 11:33:14.342261+00,0
19438,2025-10-13,landing_page,/web-pixels@98688ed7w4720d202p17656315m70f274df/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,79,77,70,0.51,87.90,1,2026-03-13 11:33:14.342261+00,0
19439,2025-10-13,landing_page,/,71,68,58,0.15,297.86,3,2026-03-13 11:33:14.342261+00,0
19453,2025-10-13,landing_page,/web-pixels@98688ed7w4720d202p17656315m70f274df/custom/web-pixel-129106223@13/sandbox/modern,25,25,24,0.40,159.56,0,2026-03-13 11:33:14.342261+00,0
19465,2025-10-13,landing_page,/products/kit-completo-comida-de-dragao-3x,7,7,6,0.29,13.06,0,2026-03-13 11:33:14.342261+00,0
19466,2025-10-13,landing_page,/products/mordida-de-dragao-spirulina,7,7,6,0.14,8.50,0,2026-03-13 11:33:14.342261+00,0
19476,2025-10-13,landing_page,/collections/all,6,6,5,0.00,757.28,2,2026-03-13 11:33:14.342261+00,0
19489,2025-10-13,landing_page,(not set),5,4,0,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
19490,2025-10-13,landing_page,/collections/produtos,5,5,4,0.00,66.85,0,2026-03-13 11:33:14.342261+00,0
19502,2025-10-13,landing_page,/products/amostra-comida-de-dragao,4,3,2,0.00,156.95,0,2026-03-13 11:33:14.342261+00,0
19503,2025-10-13,landing_page,/web-pixels@98688ed7w4720d202p17656315m70f274df/custom/web-pixel-129106223@13/sandbox/modern/products/amostra-comida-de-dragao,4,4,3,0.75,1.44,0,2026-03-13 11:33:14.342261+00,0
19504,2025-10-13,landing_page,/web-pixels@98688ed7w4720d202p17656315m70f274df/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina,4,4,4,1.00,3.79,0,2026-03-13 11:33:14.342261+00,0
19505,2025-10-13,landing_page,/web-pixels@98688ed7w4720d202p17656315m70f274df/custom/web-pixel-129106223@13/sandbox/modern/products/suplemento-concentrado-para-caes,4,4,4,0.75,3.41,0,2026-03-13 11:33:14.342261+00,0
19528,2025-10-13,landing_page,/web-pixels@98688ed7w4720d202p17656315m70f274df/custom/web-pixel-129106223@13/sandbox/modern/products/kit-comida-de-dragao-original-3x,3,3,3,1.00,0.00,0,2026-03-13 11:33:14.342261+00,0
